legislator_id,law_id,acta_id,legislador,distrito,bloque,voto,voto_raw,hcdn_asset_id,foto
HCDN3205,auto-2026-5858,5858,"Lanesan Sancho, Moira",Santa Cruz,Unión por la Patria,NEGATIVO,negativo,REC2131,
HCDN3197,auto-2026-5858,5858,"Noguera, Javier",Tucumán,Independencia,AUSENTE,ausente,REC2132,
HCDN3182,auto-2026-5858,5858,"Zigaran, Maria Ines",Jujuy,Provincias Unidas,AFIRMATIVO,afirmativo,REC2134,
HCDN3226,auto-2026-5858,5858,"Andrade, Javier",CABA,Unión por la Patria,NEGATIVO,negativo,REC2135,
HCDN3185,auto-2026-5858,5858,"Andino, Cristian",San Juan,Unión por la Patria,NEGATIVO,negativo,REC2136,
HCDN3178,auto-2026-5858,5858,"Alvarez, Claudio",San Luis,Innovación Federal,NEGATIVO,negativo,REC2137,
HCDN3268,auto-2026-5858,5858,"Basualdo, Atilio",Formosa,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2138,
HCDN3209,auto-2026-5858,5858,"Basualdo, Carolina",Córdoba,Provincias Unidas,AFIRMATIVO,afirmativo,REC2166,
HCDN3183,auto-2026-5858,5858,"Borgatta, Alejandrina",Santa Fe,Unión por la Patria,NEGATIVO,negativo,REC2139,
HCDN3254,auto-2026-5858,5858,"Chiconi, Abel",San Juan,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2141,
HCDN3208,auto-2026-5858,5858,"Fernandez, Jorge",San Luis,Primero San Luis,NEGATIVO,negativo,REC2142,
HCDN3199,auto-2026-5858,5858,"Galmarini, Sebastian",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2143,
HCDN3207,auto-2026-5858,5858,"Gruber, Maura",Misiones,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2144,
HCDN3210,auto-2026-5858,5858,"Hartfield, Diego",Misiones,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2145,
HCDN3168,auto-2026-5858,5858,"Lopez Pasquali, Cecilia",Santiago del Estero,Unión por la Patria,NEGATIVO,negativo,REC2146,
HCDN3244,auto-2026-5858,5858,"Molina, Juan Carlos",Santa Cruz,Unión por la Patria,NEGATIVO,negativo,REC2167,
HCDN0646,auto-2026-5858,5858,"Schiaretti, Juan",Córdoba,Provincias Unidas,AUSENTE,ausente,A50826,
HCDN3227,auto-2026-5858,5858,"Tita, Paulo Agustin",Tierra del Fuego,Unión por la Patria,AUSENTE,ausente,REC2168,
HCDN3190,auto-2026-5858,5858,"Bruno, Eliana",Salta,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2169,
HCDN3243,auto-2026-5858,5858,"Jaime Quiroga, Carlos Gustavo",San Juan,Produccion y Trabajo,AFIRMATIVO,afirmativo,REC2170,
HCDN3206,auto-2026-5858,5858,"Mango, Marcelo",Río Negro,Unión por la Patria,NEGATIVO,negativo,REC2171,
HCDN3242,auto-2026-5858,5858,"Pitrola, Nestor",Buenos Aires,Partido Obrero en el Frente de Izquierda y de Trabajadores,NEGATIVO,negativo,A50799,
HCDN3251,auto-2026-5858,5858,"Muñoz, Gabriela Luciana",Neuquén,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2172,
HCDN3184,auto-2026-5858,5858,"Torres, Ruben Dario",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2173,
HCDN3228,auto-2026-5858,5858,"Petrovich, Maria Lorena",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2175,
HCDN3052,auto-2026-5858,5858,"Avila, Fernanda",Catamarca,Elijo Catamarca,NEGATIVO,negativo,REC1981,https://api.argentinadatos.com/static/diputados/diputados/HCDN3052.jpg
HCDN3086,auto-2026-5858,5858,"Yeza, Martin",Buenos Aires,Pro,AFIRMATIVO,afirmativo,REC1982,https://api.argentinadatos.com/static/diputados/diputados/HCDN3086.jpg
HCDN3059,auto-2026-5858,5858,"Arrieta, Lourdes Micaela",Mendoza,Provincias Unidas,NEGATIVO,negativo,REC1983,https://api.argentinadatos.com/static/diputados/diputados/HCDN3059.jpg
HCDN1456,auto-2026-5858,5858,"Volnovich, Luana",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,A50899,https://api.argentinadatos.com/static/diputados/diputados/HCDN1456.jpg
HCDN3103,auto-2026-5858,5858,"Moreno Ovalle, Julio",Salta,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1984,https://api.argentinadatos.com/static/diputados/diputados/HCDN3103.jpg
HCDN3028,auto-2026-5858,5858,"Aveiro, Martin",Mendoza,Unión por la Patria,NEGATIVO,negativo,REC1985,https://api.argentinadatos.com/static/diputados/diputados/HCDN3028.jpg
HCDN3037,auto-2026-5858,5858,"Vasquez, Patricia",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1986,https://api.argentinadatos.com/static/diputados/diputados/HCDN3037.jpg
HCDN3064,auto-2026-5858,5858,"Benegas Lynch, Bertie",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1988,https://api.argentinadatos.com/static/diputados/diputados/HCDN3064.jpg
HCDN3076,auto-2026-5858,5858,"Noblega, Sebastian",Catamarca,Elijo Catamarca,NEGATIVO,negativo,REC1989,https://api.argentinadatos.com/static/diputados/diputados/HCDN3076.jpg
HCDN3072,auto-2026-5858,5858,"Correa Llano, Facundo",Mendoza,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1990,https://api.argentinadatos.com/static/diputados/diputados/HCDN3072.jpg
HCDN3100,auto-2026-5858,5858,"Outes, Pablo",Salta,Innovación Federal,AFIRMATIVO,afirmativo,REC1991,https://api.argentinadatos.com/static/diputados/diputados/HCDN3100.jpg
HCDN3070,auto-2026-5858,5858,"Llano, Mercedes",Mendoza,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1992,https://api.argentinadatos.com/static/diputados/diputados/HCDN3070.jpg
HCDN3106,auto-2026-5858,5858,"Garcia, Carlos",Chaco,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1993,https://api.argentinadatos.com/static/diputados/diputados/HCDN3106.jpg
HCDN3084,auto-2026-5858,5858,"Lemoine, Lilia",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1994,https://api.argentinadatos.com/static/diputados/diputados/HCDN3084.jpg
HCDN3033,auto-2026-5858,5858,"Strada, Julia",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC1995,https://api.argentinadatos.com/static/diputados/diputados/HCDN3033.jpg
HCDN3030,auto-2026-5858,5858,"Arrua, Alberto",Misiones,Innovación Federal,AFIRMATIVO,afirmativo,REC1996,https://api.argentinadatos.com/static/diputados/diputados/HCDN3030.jpg
HCDN3038,auto-2026-5858,5858,"Vega, Yolanda",Salta,Innovación Federal,AFIRMATIVO,afirmativo,REC1997,https://api.argentinadatos.com/static/diputados/diputados/HCDN3038.jpg
HCDN3054,auto-2026-5858,5858,"Selva, Sabrina",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC1998,https://api.argentinadatos.com/static/diputados/diputados/HCDN3054.jpg
HCDN3079,auto-2026-5858,5858,"Bianchetti, Emmanuel",Misiones,Pro,AFIRMATIVO,afirmativo,REC1999,https://api.argentinadatos.com/static/diputados/diputados/HCDN3079.jpg
HCDN3094,auto-2026-5858,5858,"Avila, Jorge Antonio",Chubut,Provincias Unidas,NEGATIVO,negativo,REC2000,https://api.argentinadatos.com/static/diputados/diputados/HCDN3094.jpg
HCDN3085,auto-2026-5858,5858,"Chica, Jorge",San Juan,Unión por la Patria,NEGATIVO,negativo,REC2001,https://api.argentinadatos.com/static/diputados/diputados/HCDN3085.jpg
HCDN1454,auto-2026-5858,5858,"Castagneto, Carlos Daniel",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,A50896,https://api.argentinadatos.com/static/diputados/diputados/HCDN1454.jpg
HCDN3040,auto-2026-5858,5858,"Peluc, Jose",San Juan,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2002,https://api.argentinadatos.com/static/diputados/diputados/HCDN3040.jpg
HCDN3065,auto-2026-5858,5858,"Santurio, Santiago",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2003,https://api.argentinadatos.com/static/diputados/diputados/HCDN3065.jpg
HCDN3053,auto-2026-5858,5858,"Glinski, Jose",Chubut,Unión por la Patria,NEGATIVO,negativo,REC2004,https://api.argentinadatos.com/static/diputados/diputados/HCDN3053.jpg
HCDN3036,auto-2026-5858,5858,"Ruiz, Yamila",Misiones,Innovación Federal,AFIRMATIVO,afirmativo,REC2005,https://api.argentinadatos.com/static/diputados/diputados/HCDN3036.jpg
HCDN3050,auto-2026-5858,5858,"Picon Martinez, Nancy Viviana",San Juan,Produccion y Trabajo,AFIRMATIVO,afirmativo,REC2006,https://api.argentinadatos.com/static/diputados/diputados/HCDN3050.jpg
HCDN3031,auto-2026-5858,5858,"Vancsik, Daniel",Misiones,Innovación Federal,AFIRMATIVO,afirmativo,REC2008,https://api.argentinadatos.com/static/diputados/diputados/HCDN3031.jpg
HCDN3140,auto-2026-5858,5858,"Ali, Ernesto Pipi",San Luis,Unión por la Patria,NEGATIVO,negativo,REC2009,
HCDN3081,auto-2026-5858,5858,"Manrique, Mario",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2010,https://api.argentinadatos.com/static/diputados/diputados/HCDN3081.jpg
HCDN3082,auto-2026-5858,5858,"Pokoik, Lorena",CABA,Unión por la Patria,NEGATIVO,negativo,REC2011,https://api.argentinadatos.com/static/diputados/diputados/HCDN3082.jpg
HCDN3041,auto-2026-5858,5858,"Diez, Romina",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2012,https://api.argentinadatos.com/static/diputados/diputados/HCDN3041.jpg
HCDN3044,auto-2026-5858,5858,"Campero, Mariano",Tucumán,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2013,https://api.argentinadatos.com/static/diputados/diputados/HCDN3044.jpg
HCDN1512,auto-2026-5858,5858,"Massot, Nicolas",Buenos Aires,Encuentro Federal,NEGATIVO,negativo,A50934,https://api.argentinadatos.com/static/diputados/diputados/HCDN1512.jpg
HCDN3074,auto-2026-5858,5858,"Giuliano, Diego A.",Santa Fe,Unión por la Patria,NEGATIVO,negativo,REC2014,https://api.argentinadatos.com/static/diputados/diputados/HCDN3074.jpg
HCDN3111,auto-2026-5858,5858,"Benedit, Beltran",Entre Ríos,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2015,https://api.argentinadatos.com/static/diputados/diputados/HCDN3111.jpg
HCDN3073,auto-2026-5858,5858,"Zago, Oscar",CABA,Mid - Movimiento de Integración y Desarrollo,AFIRMATIVO,afirmativo,REC2016,https://api.argentinadatos.com/static/diputados/diputados/HCDN3073.jpg
HCDN3071,auto-2026-5858,5858,"Mayoraz, Nicolas",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2017,https://api.argentinadatos.com/static/diputados/diputados/HCDN3071.jpg
HCDN3056,auto-2026-5858,5858,"Molle, Matias",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2018,https://api.argentinadatos.com/static/diputados/diputados/HCDN3056.jpg
HCDN3108,auto-2026-5858,5858,"Paulon, Esteban",Santa Fe,Provincias Unidas,NEGATIVO,negativo,REC2019,https://api.argentinadatos.com/static/diputados/diputados/HCDN3108.jpg
HCDN3035,auto-2026-5858,5858,"Bordet, Gustavo",Entre Ríos,Unión por la Patria,NEGATIVO,negativo,REC2020,https://api.argentinadatos.com/static/diputados/diputados/HCDN3035.jpg
HCDN3058,auto-2026-5858,5858,"Avico, Belen",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2021,https://api.argentinadatos.com/static/diputados/diputados/HCDN3058.jpg
HCDN3110,auto-2026-5858,5858,"Razzini, Veronica",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2022,https://api.argentinadatos.com/static/diputados/diputados/HCDN3110.jpg
HCDN3107,auto-2026-5858,5858,"Menem, Martin",La Rioja,La Libertad Avanza,PRESIDENTE,presidente,REC2023,https://api.argentinadatos.com/static/diputados/diputados/HCDN3107.jpg
HCDN3042,auto-2026-5858,5858,"Bornoroni, Gabriel",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2024,https://api.argentinadatos.com/static/diputados/diputados/HCDN3042.jpg
HCDN3093,auto-2026-5858,5858,"Campitelli, Celia",Santiago del Estero,Unión por la Patria,NEGATIVO,negativo,REC2025,https://api.argentinadatos.com/static/diputados/diputados/HCDN3093.jpg
HCDN3046,auto-2026-5858,5858,"Morchio, Francisco",Entre Ríos,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2026,https://api.argentinadatos.com/static/diputados/diputados/HCDN3046.jpg
HCDN3062,auto-2026-5858,5858,"Gomez, Jose",Santiago del Estero,Unión por la Patria,NEGATIVO,negativo,REC2027,https://api.argentinadatos.com/static/diputados/diputados/HCDN3062.jpg
HCDN1240,auto-2026-5858,5858,"Basterra, Luis Eugenio",Formosa,Unión por la Patria,NEGATIVO,negativo,A50726,https://api.argentinadatos.com/static/diputados/diputados/HCDN1240.jpg
HCDN1577,auto-2026-5858,5858,"Brügge, Juan Fernando",Córdoba,Provincias Unidas,NEGATIVO,negativo,A51013,https://api.argentinadatos.com/static/diputados/diputados/HCDN1577.jpg
HCDN3098,auto-2026-5858,5858,"Huesen, Gerardo",Tucumán,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2028,https://api.argentinadatos.com/static/diputados/diputados/HCDN3098.jpg
HCDN3049,auto-2026-5858,5858,"Ardohain, Martin",La Pampa,Pro,AFIRMATIVO,afirmativo,REC2029,https://api.argentinadatos.com/static/diputados/diputados/HCDN3049.jpg
HCDN3055,auto-2026-5858,5858,"Gonzalez, Gerardo Gustavo",Formosa,Innovación Federal,AFIRMATIVO,afirmativo,REC2030,https://api.argentinadatos.com/static/diputados/diputados/HCDN3055.jpg
HCDN3092,auto-2026-5858,5858,"Ibañez, Maria Cecilia",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2031,https://api.argentinadatos.com/static/diputados/diputados/HCDN3092.jpg
HCDN3051,auto-2026-5858,5858,"Picat, Luis Albino",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2032,https://api.argentinadatos.com/static/diputados/diputados/HCDN3051.jpg
HCDN3097,auto-2026-5858,5858,"Quintar, Manuel",Jujuy,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2033,https://api.argentinadatos.com/static/diputados/diputados/HCDN3097.jpg
HCDN3069,auto-2026-5858,5858,"Ponce, Maria Celeste",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2034,https://api.argentinadatos.com/static/diputados/diputados/HCDN3069.jpg
HCDN3029,auto-2026-5858,5858,"Almiron, Lisandro",Corrientes,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2035,https://api.argentinadatos.com/static/diputados/diputados/HCDN3029.jpg
HCDN3109,auto-2026-5858,5858,"Torres, Alejandra",Córdoba,Provincias Unidas,AUSENTE,ausente,REC2036,https://api.argentinadatos.com/static/diputados/diputados/HCDN3109.jpg
HCDN3077,auto-2026-5858,5858,"Zulli, Christian Alejandro",Corrientes,Unión por la Patria,NEGATIVO,negativo,REC2038,https://api.argentinadatos.com/static/diputados/diputados/HCDN3077.jpg
HCDN3020,auto-2026-5858,5858,"Fernandez, Elia Marina",Tucumán,Independencia,AFIRMATIVO,afirmativo,REC1951,https://api.argentinadatos.com/static/diputados/diputados/HCDN3020.jpg
HCDN0912,auto-2026-5858,5858,"Rossi, Agustin Oscar",Santa Fe,Unión por la Patria,NEGATIVO,negativo,A4536,
HCDN3166,auto-2026-5858,5858,"Aguero, Guillermo Cesar",Chaco,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC2056,
HCDN3171,auto-2026-5858,5858,"Almena, Carlos Alberto",San Luis,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2057,
HCDN3157,auto-2026-5858,5858,"Andreussi, Barbara",Jujuy,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2058,
HCDN3223,auto-2026-5858,5858,"Barbur, Marcelo",Santiago del Estero,Unión por la Patria,NEGATIVO,negativo,REC2059,
HCDN3201,auto-2026-5858,5858,"Becerra, Monica",San Luis,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2060,
HCDN3240,auto-2026-5858,5858,"Biella, Bernardo",Salta,Innovación Federal,AFIRMATIVO,afirmativo,A50745,
HCDN3202,auto-2026-5858,5858,"Brizuela, Adrian",Catamarca,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2061,
HCDN3174,auto-2026-5858,5858,"Campora, Lucia",CABA,Unión por la Patria,NEGATIVO,negativo,REC2062,
HCDN3164,auto-2026-5858,5858,"Carrancio, Alejandro",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2063,
HCDN3225,auto-2026-5858,5858,"Castelnuovo, Giselle",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2064,
HCDN3253,auto-2026-5858,5858,"De Andreis, Fernando",CABA,Pro,AFIRMATIVO,afirmativo,REC2065,
HCDN0732,auto-2026-5858,5858,"De la Rosa, Maria Graciela",Formosa,Unión por la Patria,NEGATIVO,negativo,A4336,
HCDN3194,auto-2026-5858,5858,"Diaz, Fernanda",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2066,
HCDN3193,auto-2026-5858,5858,"Dolce, Sergio",Chaco,Unión por la Patria,NEGATIVO,negativo,REC2067,
HCDN3252,auto-2026-5858,5858,"Fargosi, Alejandro",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2068,
HCDN3219,auto-2026-5858,5858,"Farias, Pablo",Santa Fe,Provincias Unidas,NEGATIVO,negativo,REC2069,
HCDN3212,auto-2026-5858,5858,"Felix, Emir",Mendoza,Unión por la Patria,NEGATIVO,negativo,REC2070,
HCDN3176,auto-2026-5858,5858,"Ferran, Abelardo",La Pampa,Unión por la Patria,NEGATIVO,negativo,REC2071,
HCDN3230,auto-2026-5858,5858,"Figliuolo, Sergio",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2072,
HCDN3188,auto-2026-5858,5858,"Flores, Maria Gabriela",Salta,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2073,
HCDN3215,auto-2026-5858,5858,"Frias, Maira",Chubut,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2074,
HCDN3217,auto-2026-5858,5858,"Gallardo, Maria Virginia",Corrientes,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2075,
HCDN3248,auto-2026-5858,5858,"Garcia, Alvaro",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2076,
HCDN0885,auto-2026-5858,5858,"Garcia, Maria Teresa",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,A4447,
HCDN3169,auto-2026-5858,5858,"Giampieri, Antonela",CABA,Pro,AFIRMATIVO,afirmativo,REC2077,
HCDN3211,auto-2026-5858,5858,"Goitia, Rosario",Chaco,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2078,
HCDN3200,auto-2026-5858,5858,"Gonzales, Alfredo",Jujuy,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2079,
HCDN3186,auto-2026-5858,5858,"Gonzalez, Diogenes Ignacio",Corrientes,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC2080,
HCDN3170,auto-2026-5858,5858,"Gonzalez Estevarena, Maria Luisa",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2081,
HCDN3192,auto-2026-5858,5858,"Grabois, Juan",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2082,
HCDN3247,auto-2026-5858,5858,"Guzman, Jairo",Santa Cruz,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2083,
HCDN3237,auto-2026-5858,5858,"Hadad, Raul",Corrientes,Unión por la Patria,NEGATIVO,negativo,REC2084,
HCDN3204,auto-2026-5858,5858,"Herrera Ahuad, Oscar A.",Misiones,Innovación Federal,AFIRMATIVO,afirmativo,REC2085,
HCDN3232,auto-2026-5858,5858,"Holzman, Patricia",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2086,
HCDN3165,auto-2026-5858,5858,"Humenuk, Gladys",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2087,
HCDN3231,auto-2026-5858,5858,"Laumann, Andres Ariel",Entre Ríos,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2088,
HCDN3189,auto-2026-5858,5858,"Leone, Andres",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2089,
HCDN3172,auto-2026-5858,5858,"Lluch, Enrique",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2090,
HCDN3161,auto-2026-5858,5858,"Longo, Johanna Sabrina",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2091,
HCDN1043,auto-2026-5858,5858,"Lousteau, Martin",CABA,Provincias Unidas,AFIRMATIVO,afirmativo,A50811,
HCDN3221,auto-2026-5858,5858,"Luque, Juan Pablo",Chubut,Unión por la Patria,NEGATIVO,negativo,REC2092,
HCDN3224,auto-2026-5858,5858,"Marclay, Marianela",Entre Ríos,Unión por la Patria,NEGATIVO,negativo,REC2093,
HCDN3246,auto-2026-5858,5858,"Metral Asensio, Julieta",Mendoza,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2094,
HCDN3218,auto-2026-5858,5858,"Michel, Guillermo",Entre Ríos,Unión por la Patria,NEGATIVO,negativo,REC2095,
HCDN3220,auto-2026-5858,5858,"Miño, Fernanda",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2096,
HCDN3162,auto-2026-5858,5858,"Molinuevo, Soledad",Tucumán,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2097,
HCDN3245,auto-2026-5858,5858,"Mondaca, Soledad",Neuquén,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2098,
HCDN3236,auto-2026-5858,5858,"Monguillot, Fernando",Catamarca,Elijo Catamarca,NEGATIVO,negativo,REC2099,
HCDN3187,auto-2026-5858,5858,"Montenegro, Juan Pablo",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2100,
HCDN3191,auto-2026-5858,5858,"Mukdise, Jorge",Santiago del Estero,Unión por la Patria,NEGATIVO,negativo,REC2101,
HCDN3177,auto-2026-5858,5858,"Niveyro, Miriam",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2102,
HCDN3203,auto-2026-5858,5858,"Ojeda, Joaquin",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2103,
HCDN3012,auto-2026-5858,5858,"Olmos, Kelly",CABA,Unión por la Patria,NEGATIVO,negativo,REC2104,
HCDN3158,auto-2026-5858,5858,"Palladino, Claudia Maria",Catamarca,Unión por la Patria,NEGATIVO,negativo,REC2105,
HCDN3250,auto-2026-5858,5858,"Patiño Brizuela, Marcos",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2106,
HCDN3160,auto-2026-5858,5858,"Pellegrini, Agustin",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2107,
HCDN3249,auto-2026-5858,5858,"Pelli, Federico Agustin",Tucumán,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2108,
HCDN1290,auto-2026-5858,5858,"Pietragalla Corti, Horacio",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,A50685,
HCDN3159,auto-2026-5858,5858,"Ravera, Valentina",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2109,
HCDN3234,auto-2026-5858,5858,"Ravier, Adrian",La Pampa,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2110,
HCDN3175,auto-2026-5858,5858,"Reichardt, Karen",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2111,
HCDN3229,auto-2026-5858,5858,"Riesco, Gaston",Neuquén,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2112,
HCDN3167,auto-2026-5858,5858,"Roberto, Santiago Luis",CABA,Unión por la Patria,NEGATIVO,negativo,REC2113,
HCDN3235,auto-2026-5858,5858,"Roca, Gonzalo",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2114,
HCDN3233,auto-2026-5858,5858,"Rodriguez, Miguel",Tierra del Fuego,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2115,
HCDN3238,auto-2026-5858,5858,"Salzmann, Marina Dorotea",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2116,
HCDN3195,auto-2026-5858,5858,"Schneider, Dario",Entre Ríos,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC2117,
HCDN3216,auto-2026-5858,5858,"Serquis, Adriana Cristina",Río Negro,Unión por la Patria,NEGATIVO,negativo,REC2118,
HCDN3163,auto-2026-5858,5858,"Soldano, Laura",Córdoba,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2119,
HCDN3222,auto-2026-5858,5858,"Tepp, Caren",Santa Fe,Unión por la Patria,NEGATIVO,negativo,REC2120,
HCDN3213,auto-2026-5858,5858,"Tomassoni, Yamile",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2121,
HCDN3180,auto-2026-5858,5858,"Trotta, Nicolas Alfredo",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2122,
HCDN3239,auto-2026-5858,5858,"Urien, Hernan",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2123,
HCDN3173,auto-2026-5858,5858,"Velazquez, M. Elena",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC2124,
HCDN3179,auto-2026-5858,5858,"Vera, Andrea Fernanda",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2125,
HCDN3214,auto-2026-5858,5858,"Visconti, Gino",La Rioja,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2126,
HCDN3181,auto-2026-5858,5858,"Pareja, Sebastian",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2162,
HCDN3166,auto-2026-5891,5891,"Aguero, Guillermo Cesar",Chaco,Ucr - Unión Cívica Radical,NEGATIVO,negativo,REC2056,
HCDN0972,auto-2026-5891,5891,"Aguirre, Hilda",La Rioja,Unión por la Patria,AFIRMATIVO,afirmativo,A4608,https://api.argentinadatos.com/static/diputados/diputados/HCDN0972.jpg
HCDN2916,auto-2026-5891,5891,"Ajmechet, Sabrina",CABA,La Libertad Avanza,NEGATIVO,negativo,REC71,https://api.argentinadatos.com/static/diputados/diputados/HCDN2916.jpg
HCDN3140,auto-2026-5891,5891,"Ali, Ernesto Pipi",San Luis,Unión por la Patria,AFIRMATIVO,afirmativo,REC2009,
HCDN3171,auto-2026-5891,5891,"Almena, Carlos Alberto",San Luis,La Libertad Avanza,NEGATIVO,negativo,REC2057,
HCDN3029,auto-2026-5891,5891,"Almiron, Lisandro",Corrientes,La Libertad Avanza,NEGATIVO,negativo,REC2035,https://api.argentinadatos.com/static/diputados/diputados/HCDN3029.jpg
HCDN3178,auto-2026-5891,5891,"Alvarez, Claudio",San Luis,Innovación Federal,AFIRMATIVO,afirmativo,REC2137,
HCDN3185,auto-2026-5891,5891,"Andino, Cristian",San Juan,Unión por la Patria,AFIRMATIVO,afirmativo,REC2136,
HCDN3226,auto-2026-5891,5891,"Andrade, Javier",CABA,Unión por la Patria,AFIRMATIVO,afirmativo,REC2135,
HCDN3157,auto-2026-5891,5891,"Andreussi, Barbara",Jujuy,La Libertad Avanza,NEGATIVO,negativo,REC2058,
HCDN2354,auto-2026-5891,5891,"Ansaloni, Pablo",Buenos Aires,La Libertad Avanza,NEGATIVO,negativo,A51049,https://api.argentinadatos.com/static/diputados/diputados/HCDN2354.jpg
