id,list_id,election_id,district_id,order,rol,nombre,elected,legislator_id,match_confidence,mandato_inicio,mandato_fin,foto
2023-mendoza-la-libertad-avanza-s-02,2023-mendoza-la-libertad-avanza,diputados-2023,Mendoza,2,suplente,"VIOLA, ELENA MARTA",false,,,,,
2023-mendoza-la-libertad-avanza-s-03,2023-mendoza-la-libertad-avanza,diputados-2023,Mendoza,3,suplente,"REGINATO, MARCELO ADRIAN",false,,,,,
2023-mendoza-la-libertad-avanza-01,2023-mendoza-la-libertad-avanza,diputados-2023,Mendoza,1,titular,"LLANO, MARIA MERCEDES",true,HCDN3070,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3070.jpg
2023-mendoza-la-libertad-avanza-02,2023-mendoza-la-libertad-avanza,diputados-2023,Mendoza,2,titular,"LLANO, FACUNDO CORREA",true,HCDN3072,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3072.jpg
2023-mendoza-la-libertad-avanza-03,2023-mendoza-la-libertad-avanza,diputados-2023,Mendoza,3,titular,"ARRIETA, LOURDES MICAELA",true,HCDN3059,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3059.jpg
2023-mendoza-la-libertad-avanza-04,2023-mendoza-la-libertad-avanza,diputados-2023,Mendoza,4,titular,"RUBIO, PABLO DAVID",false,,,,,
2023-mendoza-la-libertad-avanza-05,2023-mendoza-la-libertad-avanza,diputados-2023,Mendoza,5,titular,"VILLORDO, MIRYAM DEL CARMEN",false,,,,,
2023-chubut-la-libertad-avanza-chubut-s-01,2023-chubut-la-libertad-avanza-chubut,diputados-2023,Chubut,1,suplente,"ROBERTS, MARCELA ALEJANDRA",false,,,,,
2023-chubut-la-libertad-avanza-chubut-s-02,2023-chubut-la-libertad-avanza-chubut,diputados-2023,Chubut,2,suplente,"OJEDA, MARCOS ADRIAN",false,,,,,
2023-chubut-la-libertad-avanza-chubut-s-03,2023-chubut-la-libertad-avanza-chubut,diputados-2023,Chubut,3,suplente,"CURAQUEO, MAIRA SOLANGE",false,,,,,
2023-chubut-la-libertad-avanza-chubut-01,2023-chubut-la-libertad-avanza-chubut,diputados-2023,Chubut,1,titular,"TREFFINGER, CESAR HERNAN",true,HCDN3102,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3102.jpg
2023-chubut-la-libertad-avanza-chubut-02,2023-chubut-la-libertad-avanza-chubut,diputados-2023,Chubut,2,titular,"MIRANTES, LAURA HAYDEE",false,,,,,
2023-chubut-la-libertad-avanza-chubut-03,2023-chubut-la-libertad-avanza-chubut,diputados-2023,Chubut,3,titular,"RUATA, LEANDRO ANTONIO",false,,,,,
2023-formosa-juntos-por-el-cambio-s-01,2023-formosa-juntos-por-el-cambio,diputados-2023,Formosa,1,suplente,"CORREA, GRISELDA EDITH",false,,,,,
2023-formosa-juntos-por-el-cambio-s-02,2023-formosa-juntos-por-el-cambio,diputados-2023,Formosa,2,suplente,"MEZA, WILFRIDO ENRIQUE",false,,,,,
2023-formosa-juntos-por-el-cambio-s-03,2023-formosa-juntos-por-el-cambio,diputados-2023,Formosa,3,suplente,"ROIG, CLAUDIA ROSSANA GONZALEZ",false,,,,,
2023-formosa-juntos-por-el-cambio-01,2023-formosa-juntos-por-el-cambio,diputados-2023,Formosa,1,titular,"BURYAILE, RICARDO",false,,,,,
2023-formosa-juntos-por-el-cambio-02,2023-formosa-juntos-por-el-cambio,diputados-2023,Formosa,2,titular,"PUYO, BIANCA DEBORAH CAPELETTI",false,,,,,
2023-formosa-juntos-por-el-cambio-03,2023-formosa-juntos-por-el-cambio,diputados-2023,Formosa,3,titular,"CENTURION, DIEGO MIGUEL",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,1,suplente,"TORO, JOSE EDUARDO",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,2,suplente,"MERMET, AGUSTINA NIEVES",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-03,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,3,suplente,"SACCONE, REYNALDO ANDRES",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-04,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,4,suplente,"ROBLES, ANDREA ALEJANDRA",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-05,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,5,suplente,"DUARTE, JUAN MANUEL",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-06,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,6,suplente,"GARCIA, JULIANA INES",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-07,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,7,suplente,"ARIZA, EUGENIO ANDRES",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-s-08,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,8,suplente,"ORTEGA, LUCIA EMILIA",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-01,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,1,titular,"CORRO, PATRICIO DEL",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-02,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,2,titular,"MENDIETA, MARIA DE LAS MERCEDES DE",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-03,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,3,titular,"ALMEIDA, PABLO FERNANDO",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-04,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,4,titular,"SULLE, MARIA LUISA",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-05,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,5,titular,"BRAT, MARTIN",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-06,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,6,titular,"CHAVES, MARIA AGUSTINA",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-07,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,7,titular,"CANTERO, JEREMIAS ADRIAN",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-08,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,8,titular,"MARRONE, LAURA ENDA",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-09,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,9,titular,"SARTORE, PABLO DANIEL CARLOS",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-10,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,10,titular,"CABRERA, JULIANA",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-11,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,11,titular,"MONTENEGRO, PABLO HERNAN",false,,,,,
2023-caba-frente-de-izquierda-y-de-trabajadores-unidad-12,2023-caba-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2023,CABA,12,titular,"ACEVEDO, BARBARA IVONNE",false,,,,,
2023-corrientes-la-libertad-avanza-s-01,2023-corrientes-la-libertad-avanza,diputados-2023,Corrientes,1,suplente,"CASTILLO, WALTER ANGEL",false,,,,,
2023-corrientes-la-libertad-avanza-s-02,2023-corrientes-la-libertad-avanza,diputados-2023,Corrientes,2,suplente,"YANCOVICH, CAROLINA ELIZABETH",false,,,,,
2023-corrientes-la-libertad-avanza-s-03,2023-corrientes-la-libertad-avanza,diputados-2023,Corrientes,3,suplente,"00000, 00000",false,,,,,
2023-corrientes-la-libertad-avanza-01,2023-corrientes-la-libertad-avanza,diputados-2023,Corrientes,1,titular,"ALMIRON, CLAUDIO LISANDRO",true,HCDN3029,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3029.jpg
2023-corrientes-la-libertad-avanza-02,2023-corrientes-la-libertad-avanza,diputados-2023,Corrientes,2,titular,"CODELLO, ANDREA CLIVIA",false,,,,,
2023-corrientes-la-libertad-avanza-03,2023-corrientes-la-libertad-avanza,diputados-2023,Corrientes,3,titular,"MOULIN, DAVID OSCAR",false,,,,,
2023-corrientes-la-libertad-avanza-04,2023-corrientes-la-libertad-avanza,diputados-2023,Corrientes,4,titular,"FADER, VALERIA LEONELA ARIAS",false,,,,,
2023-cordoba-juntos-por-el-cambio-s-01,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,1,suplente,"BUSTOS, CLAUDIA MARCELA",false,,,,,
2023-cordoba-juntos-por-el-cambio-s-02,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,2,suplente,"INGARAMO, JORGE ANTONIO",false,,,,,
2023-cordoba-juntos-por-el-cambio-s-03,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,3,suplente,"ETCHART, ELINA DESIRÉE",false,,,,,
2023-cordoba-juntos-por-el-cambio-s-04,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,4,suplente,"RYAN, JORGE HORACIO",false,,,,,
2023-cordoba-juntos-por-el-cambio-s-05,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,5,suplente,"CARTA, CARLA SANDRA",false,,,,,
2023-cordoba-juntos-por-el-cambio-s-06,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,6,suplente,"MONDINO, MATIAS EDUARDO",false,,,,,
2023-cordoba-juntos-por-el-cambio-01,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,1,titular,"PICAT, LUIS ALBINO",true,HCDN3051,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3051.jpg
2023-cordoba-juntos-por-el-cambio-02,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,2,titular,"AVICO, MARIA BELEN",true,HCDN3058,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3058.jpg
2023-cordoba-juntos-por-el-cambio-03,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,3,titular,"DELLAROSSA, PEDRO GUSTAVO",false,,,,,
2023-cordoba-juntos-por-el-cambio-04,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,4,titular,"SANDOZ, JOSEFINA MARÍA DE LOS MILAGROS",false,,,,,
2023-cordoba-juntos-por-el-cambio-05,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,5,titular,"ZUIN, VICTOR GERARDO",false,,,,,
2023-cordoba-juntos-por-el-cambio-06,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,6,titular,"NOGUERA, DANIELA ALEJANDRA",false,,,,,
2023-cordoba-juntos-por-el-cambio-07,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,7,titular,"DIEMINGER, RICARDO JAVIER",false,,,,,
2023-cordoba-juntos-por-el-cambio-08,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,8,titular,"FIGUEROA, KARINA DEL VALLE",false,,,,,
2023-cordoba-juntos-por-el-cambio-09,2023-cordoba-juntos-por-el-cambio,diputados-2023,Córdoba,9,titular,"CHASCO, JULIAN",false,,,,,
2023-neuquen-movimiento-popular-neuquino-s-01,2023-neuquen-movimiento-popular-neuquino,diputados-2023,Neuquén,1,suplente,"GONZALEZ, MARTIN",false,,,,,
2023-neuquen-movimiento-popular-neuquino-s-02,2023-neuquen-movimiento-popular-neuquino,diputados-2023,Neuquén,2,suplente,"DIORIO, ""CECI""",false,,,,,
2023-neuquen-movimiento-popular-neuquino-01,2023-neuquen-movimiento-popular-neuquino,diputados-2023,Neuquén,1,titular,"BADILLA, SANDRO",false,,,,,
2023-neuquen-movimiento-popular-neuquino-02,2023-neuquen-movimiento-popular-neuquino,diputados-2023,Neuquén,2,titular,"MURISI, LILIANA",false,,,,,
2023-tucuman-fuerza-republicana-s-01,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,1,suplente,"NOUGUES, MARIA MARTINA TERAN",false,,,,,
2023-tucuman-fuerza-republicana-s-02,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,2,suplente,"ZAVALIA, ALFREDO TERAN DE",false,,,,,
2023-tucuman-fuerza-republicana-s-03,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,3,suplente,"SAPPIA, CANDELA",false,,,,,
2023-tucuman-fuerza-republicana-01,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,1,titular,"BUSSI, RICARDO ARGENTINO",false,,,,,
2023-tucuman-fuerza-republicana-02,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,2,titular,"ORQUERA, SANDRA DEL VALLE",false,,,,,
2023-tucuman-fuerza-republicana-03,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,3,titular,"HUESEN, MARIO GERARDO",true,HCDN3098,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3098.jpg
2023-tucuman-fuerza-republicana-04,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,4,titular,"PALOMINO, BLANCA LORENA",false,,,,,
2023-tucuman-fuerza-republicana-05,2023-tucuman-fuerza-republicana,diputados-2023,Tucumán,5,titular,"CISNEROS, GONZALO MARCOS",false,,,,,
2023-rio-negro-juntos-por-el-cambio-s-01,2023-rio-negro-juntos-por-el-cambio,diputados-2023,Río Negro,1,suplente,"MOLINARI, GENOVEVA",false,,,,,
2023-rio-negro-juntos-por-el-cambio-s-02,2023-rio-negro-juntos-por-el-cambio,diputados-2023,Río Negro,2,suplente,"BRUSA, ROBERTO",false,,,,,
2023-rio-negro-juntos-por-el-cambio-s-03,2023-rio-negro-juntos-por-el-cambio,diputados-2023,Río Negro,3,suplente,"MERELLES, LILIANA IRIS",false,,,,,
2023-rio-negro-juntos-por-el-cambio-01,2023-rio-negro-juntos-por-el-cambio,diputados-2023,Río Negro,1,titular,"CAPOZZI, SERGIO EDUARDO",true,HCDN3080,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3080.jpg
2023-rio-negro-juntos-por-el-cambio-02,2023-rio-negro-juntos-por-el-cambio,diputados-2023,Río Negro,2,titular,"FENOUIL, ADRIANA",false,,,,,
2023-rio-negro-juntos-por-el-cambio-03,2023-rio-negro-juntos-por-el-cambio,diputados-2023,Río Negro,3,titular,"PADIN, JORGE ENRIQUE",false,,,,,
2023-mendoza-movimiento-libres-del-sur-s-01,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,1,suplente,"RODRIGUEZ, MIRIAM",false,,,,,
2023-mendoza-movimiento-libres-del-sur-s-02,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,2,suplente,"FLORES, RAMON",false,,,,,
2023-mendoza-movimiento-libres-del-sur-s-03,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,3,suplente,"IRAZOQUE, MARCELINA",false,,,,,
2023-mendoza-movimiento-libres-del-sur-01,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,1,titular,"BONADA, ADRIAN",false,,,,,
2023-mendoza-movimiento-libres-del-sur-02,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,2,titular,"GIMENEZ, PAOLA",false,,,,,
2023-mendoza-movimiento-libres-del-sur-03,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,3,titular,"ROBLEDO, MATIAS",false,,,,,
2023-mendoza-movimiento-libres-del-sur-04,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,4,titular,"ROJAS, ALEJANDRA",false,,,,,
2023-mendoza-movimiento-libres-del-sur-05,2023-mendoza-movimiento-libres-del-sur,diputados-2023,Mendoza,5,titular,"REYES, PABLO",false,,,,,
2023-mendoza-cambia-mendoza-s-01,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,1,suplente,"CHEIN, VIVIANA",false,,,,,
2023-mendoza-cambia-mendoza-s-02,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,2,suplente,"SANTARELLI, GERA",false,,,,,
2023-mendoza-cambia-mendoza-s-03,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,3,suplente,"GRANIZO, MARCELA",false,,,,,
2023-mendoza-cambia-mendoza-01,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,1,titular,"NIERI, LISANDRO",true,HCDN2983,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2983.jpg
2023-mendoza-cambia-mendoza-02,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,2,titular,"GIMENEZ, PATRICIA",false,,,,,
2023-mendoza-cambia-mendoza-03,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,3,titular,"IBAÑEZ, VICTOR",false,,,,,
2023-mendoza-cambia-mendoza-04,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,4,titular,"VIERA, HEBE VAZQUEZ",false,,,,,
2023-mendoza-cambia-mendoza-05,2023-mendoza-cambia-mendoza,diputados-2023,Mendoza,5,titular,"ZAPATA, PABLO",false,,,,,
2023-san-juan-frente-union-por-la-patria-san-juan-s-01,2023-san-juan-frente-union-por-la-patria-san-juan,diputados-2023,San Juan,1,suplente,"MARTIN, LILIA GRACIELA",false,,,,,
2023-san-juan-frente-union-por-la-patria-san-juan-s-02,2023-san-juan-frente-union-por-la-patria-san-juan,diputados-2023,San Juan,2,suplente,"BLANCO, OMAR EDUARDO",false,,,,,
2023-san-juan-frente-union-por-la-patria-san-juan-s-03,2023-san-juan-frente-union-por-la-patria-san-juan,diputados-2023,San Juan,3,suplente,"PEREYRA, CLAUDIA IVANA",false,,,,,
2023-san-juan-frente-union-por-la-patria-san-juan-01,2023-san-juan-frente-union-por-la-patria-san-juan,diputados-2023,San Juan,1,titular,"MUÑOZ, JORGE EDUARDO CHICA",true,HCDN3085,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3085.jpg
2023-san-juan-frente-union-por-la-patria-san-juan-02,2023-san-juan-frente-union-por-la-patria-san-juan,diputados-2023,San Juan,2,titular,"MARUN, MELISA YAMILA NAVEDA",false,,,,,
2023-san-juan-frente-union-por-la-patria-san-juan-03,2023-san-juan-frente-union-por-la-patria-san-juan,diputados-2023,San Juan,3,titular,"OLIVEROS, JORGE ANTONIO ORIBE",false,,,,,
2023-santiago-del-estero-frente-civico-por-santiago-s-01,2023-santiago-del-estero-frente-civico-por-santiago,diputados-2023,Santiago del Estero,1,suplente,"BITAR, ANTONIO ASAHD",false,,,,,
2023-santiago-del-estero-frente-civico-por-santiago-s-02,2023-santiago-del-estero-frente-civico-por-santiago,diputados-2023,Santiago del Estero,2,suplente,"LORENZO, MARIA VICTORIA",false,,,,,
2023-santiago-del-estero-frente-civico-por-santiago-s-03,2023-santiago-del-estero-frente-civico-por-santiago,diputados-2023,Santiago del Estero,3,suplente,"NICOLAU, CLAUDIO FRANCISCO",false,,,,,
2023-santiago-del-estero-frente-civico-por-santiago-01,2023-santiago-del-estero-frente-civico-por-santiago,diputados-2023,Santiago del Estero,1,titular,"DAIVES, RICARDO DANIEL",true,HCDN2822,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2822.jpg
2023-santiago-del-estero-frente-civico-por-santiago-02,2023-santiago-del-estero-frente-civico-por-santiago,diputados-2023,Santiago del Estero,2,titular,"NEDER, ESTELA MARY DEL ROSARIO",true,HCDN2340,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2340.jpg
2023-santiago-del-estero-frente-civico-por-santiago-03,2023-santiago-del-estero-frente-civico-por-santiago,diputados-2023,Santiago del Estero,3,titular,"GOMEZ, JOSE EDGARDO",true,HCDN3062,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3062.jpg
2023-santiago-del-estero-frente-civico-por-santiago-04,2023-santiago-del-estero-frente-civico-por-santiago,diputados-2023,Santiago del Estero,4,titular,"CAMPITELLI, CELIA MARIA",true,HCDN3093,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3093.jpg
2023-cordoba-union-por-la-patria-s-01,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,1,suplente,"CHIARIOTTI, ARIEL CEFERINO",false,,,,,
2023-cordoba-union-por-la-patria-s-02,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,2,suplente,"GILABERT, DANIELA VERONICA ANDINO",false,,,,,
2023-cordoba-union-por-la-patria-s-03,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,3,suplente,"VISUARA, DANTE HERMINIO",false,,,,,
2023-cordoba-union-por-la-patria-s-04,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,4,suplente,"KORAJ, DEBORA JUDITH",false,,,,,
2023-cordoba-union-por-la-patria-s-05,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,5,suplente,"MARQUEZ, FEDERICO SEBASTIAN",false,,,,,
2023-cordoba-union-por-la-patria-s-06,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,6,suplente,"REYES, GABRIELA INES",false,,,,,
2023-cordoba-union-por-la-patria-01,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,1,titular,"ESTEVEZ, GABRIELA BEATRIZ",true,HCDN1514,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1514.jpg
2023-cordoba-union-por-la-patria-02,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,2,titular,"FRESNEDA, JUAN MARTIN",false,,,,,
2023-cordoba-union-por-la-patria-03,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,3,titular,"MEDINA, LETICIA",false,,,,,
2023-cordoba-union-por-la-patria-04,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,4,titular,"TOSELLI, MARTIN ANDRES",false,,,,,
2023-cordoba-union-por-la-patria-05,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,5,titular,"CALARCO, VERONICA JUDITH",false,,,,,
2023-cordoba-union-por-la-patria-06,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,6,titular,"ARMELLA, FACUNDO MATIAS",false,,,,,
2023-cordoba-union-por-la-patria-07,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,7,titular,"HENZE, GLENDA SILVANA",false,,,,,
2023-cordoba-union-por-la-patria-08,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,8,titular,"COTELLA, RODRIGO GASTON SANCHEZ",false,,,,,
2023-cordoba-union-por-la-patria-09,2023-cordoba-union-por-la-patria,diputados-2023,Córdoba,9,titular,"DAHBAR, MARIA FLORENCIA EDITH",false,,,,,
2023-rio-negro-partido-fe-s-01,2023-rio-negro-partido-fe,diputados-2023,Río Negro,1,suplente,"GARCIA, PABLO LEONARDO",false,,,,,
2023-rio-negro-partido-fe-s-02,2023-rio-negro-partido-fe,diputados-2023,Río Negro,2,suplente,"BEREAU, GRACIELA NOEMI",false,,,,,
2023-rio-negro-partido-fe-s-03,2023-rio-negro-partido-fe,diputados-2023,Río Negro,3,suplente,"ZUÑIGA, ARIEL ARTURO ALEJANDRO",false,,,,,
2023-rio-negro-partido-fe-01,2023-rio-negro-partido-fe,diputados-2023,Río Negro,1,titular,"VILLAVERDE, MARIA LORENA",true,HCDN3091,exact,2023-12-10,2027-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN3091.jpg
2023-rio-negro-partido-fe-02,2023-rio-negro-partido-fe,diputados-2023,Río Negro,2,titular,"MUÑOZ, MIGUEL MARCELO",false,,,,,
2023-rio-negro-partido-fe-03,2023-rio-negro-partido-fe,diputados-2023,Río Negro,3,titular,"CHEMOR, NATALIA",false,,,,,
2023-rio-negro-juntos-somos-rio-negro-s-01,2023-rio-negro-juntos-somos-rio-negro,diputados-2023,Río Negro,1,suplente,"CARLOS, GIULIANA CARLA",false,,,,,
2023-rio-negro-juntos-somos-rio-negro-s-02,2023-rio-negro-juntos-somos-rio-negro,diputados-2023,Río Negro,2,suplente,"DURAN, JUAN GABRIEL",false,,,,,
2023-rio-negro-juntos-somos-rio-negro-s-03,2023-rio-negro-juntos-somos-rio-negro,diputados-2023,Río Negro,3,suplente,"ALI, MARCELA NADINE",false,,,,,
2023-rio-negro-juntos-somos-rio-negro-01,2023-rio-negro-juntos-somos-rio-negro,diputados-2023,Río Negro,1,titular,"GIACOMO, LUIS DI",false,,,,,
2023-rio-negro-juntos-somos-rio-negro-02,2023-rio-negro-juntos-somos-rio-negro,diputados-2023,Río Negro,2,titular,"FERNANDEZ, JULIA ELENA",false,,,,,
2023-rio-negro-juntos-somos-rio-negro-03,2023-rio-negro-juntos-somos-rio-negro,diputados-2023,Río Negro,3,titular,"LAVIN, MARIANO",false,,,,,
2023-la-rioja-democrata-cristiano-s-01,2023-la-rioja-democrata-cristiano,diputados-2023,La Rioja,1,suplente,"CORDOBA, NOELIA GLADYS",false,,,,,
2023-la-rioja-democrata-cristiano-s-02,2023-la-rioja-democrata-cristiano,diputados-2023,La Rioja,2,suplente,"MURCIA, EMMANUEL ALEJANDRO PORTUGAL",false,,,,,
2023-la-rioja-democrata-cristiano-s-03,2023-la-rioja-democrata-cristiano,diputados-2023,La Rioja,3,suplente,"MORALES, ANGELICA ADRIANA",false,,,,,
2023-la-rioja-democrata-cristiano-01,2023-la-rioja-democrata-cristiano,diputados-2023,La Rioja,1,titular,"PARISI, CARLOS SEBASTIAN",false,,,,,
2023-la-rioja-democrata-cristiano-02,2023-la-rioja-democrata-cristiano,diputados-2023,La Rioja,2,titular,"MAUCH, SILVIA ANDREA CRUZ",false,,,,,
2023-la-rioja-democrata-cristiano-03,2023-la-rioja-democrata-cristiano,diputados-2023,La Rioja,3,titular,"MOLA, ALBERTO SEBASTIAN",false,,,,,
2023-la-rioja-juntos-por-el-cambio-s-01,2023-la-rioja-juntos-por-el-cambio,diputados-2023,La Rioja,1,suplente,"ANZALAZ, NORMA SUSANA",false,,,,,
2023-la-rioja-juntos-por-el-cambio-s-02,2023-la-rioja-juntos-por-el-cambio,diputados-2023,La Rioja,2,suplente,"MOLINA, MAURICIO JAVIER",false,,,,,
2023-la-rioja-juntos-por-el-cambio-s-03,2023-la-rioja-juntos-por-el-cambio,diputados-2023,La Rioja,3,suplente,"OLIMA, NOEMI SOLEDAD",false,,,,,
2023-la-rioja-juntos-por-el-cambio-01,2023-la-rioja-juntos-por-el-cambio,diputados-2023,La Rioja,1,titular,"ALVAREZ, DIEGO FELIPE",false,,,,,
2023-la-rioja-juntos-por-el-cambio-02,2023-la-rioja-juntos-por-el-cambio,diputados-2023,La Rioja,2,titular,"LEON, LUCIANA DE",false,,,,,
2023-la-rioja-juntos-por-el-cambio-03,2023-la-rioja-juntos-por-el-cambio,diputados-2023,La Rioja,3,titular,"SAHAD, JULIO ENRIQUE",false,,,,,
